volume,vwap,open,close,high,low,time,transactions
1039857504.0,8.977,9.0421,8.925,9.1061,8.8718,1279252800,215339
1024467136.0,8.7087,8.9243,8.7707,8.9243,8.5571,1279512000,203886
1074950044.0,8.9032,8.675,8.9961,9.0321,8.5718,1279598400,229109
1185664088.0,9.2411,9.4675,9.08,9.4696,9.0714,1279684800,253941
645317288.0,9.2293,9.2029,9.2509,9.2857,9.1182,1279771200,135536
533386644.0,9.2445,9.1818,9.2836,9.2993,9.1529,1279857600,113249
420549808.0,9.2431,9.2857,9.26,9.2893,9.2039,1280116800,81448
584770564.0,9.3936,9.3168,9.4314,9.4571,9.2964,1280203200,119720
519984360.0,9.3904,9.4168,9.32,9.4996,9.2946,1280289600,105712
643799044.0,9.2523,9.3111,9.2182,9.3804,9.1464,1280376000,127528
448427840.0,9.1959,9.139,9.1875,9.275,9.1036,1280462400,86159
428021944.0,9.3438,9.3014,9.3518,9.3782,9.2721,1280721600,87183
417652872.0,9.3372,9.3218,9.3546,9.4021,9.265,1280808000,79142
420556304.0,9.3741,9.3871,9.3921,9.4386,9.2968,1280894400,88601
289362472.0,9.3467,9.3475,9.3464,9.3993,9.3054,1280980800,60010
445013240.0,9.2659,9.2779,9.289,9.3389,9.2011,1281067200,96124
303125424.0,9.3204,9.3386,9.3482,9.3625,9.2704,1281326400,62035
451917620.0,9.2528,9.2804,9.2646,9.3018,9.1982,1281412800,95529
620052272.0,8.9864,9.1214,8.9354,9.1318,8.9218,1281499200,130273
534919336.0,8.9607,8.8104,8.9925,9.0393,8.79,1281585600,114982
354866540.0,8.9295,8.9875,8.8964,8.9957,8.8961,1281672000,71000
318427396.0,8.8693,8.8421,8.8443,8.9289,8.8079,1281931200,66452
422626540.0,9.01,8.9314,8.9989,9.0939,8.9,1282017600,85729
339695692.0,9.0507,9.0129,9.0382,9.0954,8.985,1282104000,68057
426704908.0,8.9459,9.03,8.9243,9.0529,8.8814,1282190400,93432
384162884.0,8.9265,8.9068,8.9157,9.0686,8.8929,1282276800,76121
414011248.0,8.8524,8.9925,8.7786,9.0,8.7589,1282536000,84088
602552832.0,8.6059,8.6668,8.5689,8.6786,8.5232,1282622400,119974
596864912.0,8.5731,8.5014,8.6746,8.7139,8.4714,1282708800,125543
466503212.0,8.6832,8.7661,8.5814,8.7768,8.5814,1282795200,98622
548586304.0,8.5769,8.6339,8.6293,8.6646,8.4129,1282881600,111199
383287576.0,8.7158,8.5986,8.6607,8.7768,8.5957,1283140800,81047
420786408.0,8.6791,8.6375,8.6821,8.7343,8.5839,1283227200,88156
697035220.0,8.9168,8.8382,8.9404,8.9807,8.7957,1283313600,138490
415425192.0,8.9456,8.9737,9.0061,9.0061,8.8775,1283400000,84871
520726668.0,9.1723,9.1104,9.2418,9.2421,9.0893,1283486400,101799
342805652.0,9.225,9.1657,9.2075,9.2689,9.1518,1283832000,72638
526548456.0,9.373,9.2779,9.39,9.4425,9.2536,1283918400,105587
438574388.0,9.4662,9.4657,9.3954,9.5186,9.3936,1284004800,90657
387761276.0,9.3967,9.3996,9.4075,9.4464,9.3357,1284091200,81195
388779860.0,9.5453,9.4936,9.5371,9.5814,9.4914,1284350400,81357
408149252.0,9.5677,9.5075,9.5736,9.6132,9.4829,1284436800,82435
428400280.0,9.6277,9.5775,9.6507,9.6564,9.5657,1284523200,87857
652101548.0,9.7591,9.6514,9.8775,9.8811,9.625,1284609600,136036
634453904.0,9.8511,9.9175,9.8346,9.9271,9.7743,1284696000,108346
658486612.0,10.0368,9.86,10.1154,10.135,9.8518,1284955200,131811
669675524.0,10.155,10.1379,10.1346,10.2625,10.0996,1285041600,137274
585415096.0,10.229,10.0968,10.2768,10.285,10.0861,1285128000,117229
786115484.0,10.3493,10.2261,10.3186,10.4557,10.2143,1285214400,169432
649487216.0,10.4294,10.4321,10.44,10.4832,10.3768,1285300800,131670
483099652.0,10.4685,10.4991,10.3987,10.5261,10.3932,1285560000,101532
1034476044.0,10.2242,10.4204,10.245,10.4204,9.8214,1285646400,218327
469642432.0,10.2805,10.2582,10.2632,10.3504,10.2143,1285732800,100579
673389808.0,10.1917,10.3214,10.1339,10.3571,10.0446,1285819200,142211
448405776.0,10.1285,10.2195,10.09,10.235,10.0482,1285905600,92907
435299872.0,9.9919,10.0571,9.9514,10.1036,9.9204,1286164800,95398
501965800.0,10.2301,10.0714,10.3193,10.3375,10.065,1286251200,93280
670866056.0,10.3027,10.3425,10.3282,10.4282,10.1879,1286337600,133434
408397108.0,10.3224,10.3692,10.3293,10.3743,10.2468,1286424000,80534
658403256.0,10.4594,10.4183,10.5025,10.5179,10.3571,1286510400,126804
427750932.0,10.5748,10.5264,10.5486,10.6157,10.5214,1286769600,84306
558144552.0,10.5963,10.5504,10.6621,10.6964,10.4461,1286856000,118040
630090356.0,10.7438,10.7214,10.7193,10.7843,10.7071,1286942400,112854
435295700.0,10.7717,10.7746,10.7968,10.8025,10.7286,1287028800,89206
922188456.0,11.046,10.98,11.2407,11.25,10.8896,1287115200,182107
1103638564.0,11.2271,11.3739,11.3571,11.3929,11.2246,1287374400,231988
1232280532.0,11.0216,10.8357,11.0532,11.2061,10.715,1287460800,262138
721624120.0,11.1087,11.0357,11.0904,11.2232,10.9596,1287547200,147551
551457284.0,11.1029,11.1557,11.0543,11.2407,10.9571,1287633600,108641
372775424.0,11.0093,11.0382,10.9811,11.0729,10.9393,1287720000,70003
392431984.0,11.0726,11.0389,11.03,11.1286,11.0157,1287979200,75385
392929348.0,11.0011,10.9596,11.0018,11.0621,10.9161,1288065600,76228
399000280.0,10.968,10.9875,10.9939,11.0679,10.9143,1288152000,78391
551016480.0,10.878,10.9982,10.9014,11.0,10.7464,1288238400,117212
430508512.0,10.817,10.8654,10.7493,10.9243,10.7454,1288324800,83180
423889004.0,10.8547,10.7936,10.8636,10.9143,10.7929,1288584000,87170
433929748.0,11.0356,10.9643,11.0486,11.0782,10.9643,1288670400,87703
508347392.0,11.1104,11.1204,11.1714,11.1743,11.0189,1288756800,99649
642345116.0,11.3542,11.2661,11.3668,11.435,11.2511,1288843200,125070
361253060.0,11.3561,11.3568,11.3261,11.4132,11.3125,1288929600,70545
281728748.0,11.383,11.3286,11.3793,11.4204,11.3129,1289192400,53643
383715220.0,11.3746,11.4661,11.2886,11.475,11.2321,1289278800,73881
384225492.0,11.3087,11.3086,11.3582,11.3846,11.1982,1289365200,78437
358649732.0,11.3157,11.25,11.3091,11.3714,11.2232,1289451600,78578
795775848.0,11.076,11.2857,11.0011,11.3036,10.8439,1289538000,169673
403603816.0,11.0111,11.0164,10.9655,11.0907,10.9382,1289797200,84917
658949368.0,10.8025,10.9186,10.7711,10.9857,10.69,1289883600,137979
479449628.0,10.7621,10.7571,10.7321,10.8568,10.6343,1289970000,100956
494489772.0,10.9972,10.9,11.0154,11.0596,10.8818,1290056400,104979
384392372.0,10.9597,10.9989,10.9546,11.0143,10.9014,1290142800,75670
393073968.0,11.0587,10.9529,11.1914,11.1914,10.9239,1290402000,78854
519420776.0,11.0239,11.0875,11.0261,11.1339,10.9486,1290488400,97158
414248744.0,11.2186,11.1429,11.2427,11.2643,11.1339,1290574800,84933
237744948.0,11.2794,11.205,11.2771,11.3464,11.1764,1290747600,49671
445759580.0,11.2346,11.2679,11.3168,11.3386,11.1207,1291006800,91667
501853212.0,11.1513,11.1979,11.1125,11.2271,11.1025,1291093200,95595
461750688.0,11.3043,11.2596,11.3,11.3482,11.25,1291179600,85808
463646064.0,11.3465,11.3404,11.3625,11.3929,11.2461,1291266000,89861
342363532.0,11.331,11.3218,11.3371,11.3804,11.2979,1291352400,72914
446570908.0,11.4466,11.38,11.4339,11.5118,11.3721,1291611600,92112
391439860.0,11.471,11.5643,11.3646,11.5711,11.3614,1291698000,78654
321934004.0,11.4009,11.4154,11.4646,11.465,11.3254,1291784400,61937
294146104.0,11.4404,11.5047,11.4199,11.5179,11.3936,1291870800,58623
262509772.0,11.4329,11.4161,11.4486,11.4661,11.3786,1291957200,54352
439791772.0,11.5674,11.5846,11.4882,11.6093,11.4643,1292216400,83831
351567048.0,11.4589,11.4904,11.4389,11.5193,11.3929,1292302800,67322
417309256.0,11.4534,11.4286,11.4414,11.5357,11.3996,1292389200,74988
313947592.0,11.4754,11.4675,11.4732,11.5218,11.4321,1292475600,65848
387148272.0,11.4645,11.4868,11.4504,11.4925,11.4368,1292562000,50296
385605976.0,11.4691,11.4857,11.5075,11.5446,11.3654,1292821200,73067
256351536.0,11.562,11.5357,11.5788,11.5854,11.5018,1292907600,44646
266144116.0,11.6038,11.5843,11.6129,11.6329,11.5554,1292994000,49621
223500704.0,11.5681,11.6071,11.5571,11.6125,11.5418,1293080400,42504
249814796.0,11.554,11.5304,11.5957,11.6229,11.4829,1293426000,49673
175923188.0,11.6311,11.6396,11.6239,11.6664,11.6093,1293512400,34734
163270688.0,11.6324,11.6507,11.6175,11.6589,11.6107,1293598800,31446
157659964.0,11.5682,11.6243,11.5593,11.6254,11.5375,1293685200,30487
193655308.0,11.5014,11.5339,11.52,11.5529,11.4754,1293771600,36031
444483228.0,11.7428,11.63,11.7704,11.795,11.6013,1294030800,88977
309325604.0,11.8032,11.8729,11.8318,11.875,11.7196,1294117200,64926
255516772.0,11.8844,11.7696,11.9286,11.9407,11.7679,1294203600,53161
299779536.0,11.9359,11.9543,11.9189,11.9732,11.8893,1294290000,55263
311928848.0,11.9373,11.9282,12.0043,12.0125,11.8536,1294376400,64186
448417928.0,12.1709,12.1011,12.2305,12.2582,12.0418,1294635600,86590
444079972.0,12.2096,12.3171,12.2014,12.32,12.1239,1294722000,88901
302577240.0,12.269,12.2589,12.3007,12.3011,12.2143,1294808400,57183
297640728.0,12.3381,12.3271,12.3457,12.38,12.2804,1294894800,57846
308838992.0,12.3849,12.3532,12.4457,12.4457,12.3014,1294981200,63570
1878142840.0,12.0725,11.7686,12.1661,12.3129,11.6429,1295326800,391057
1135583064.0,12.2365,12.4411,12.1014,12.45,12.0314,1295413200,239405
764789172.0,11.8877,12.0154,11.8814,12.0821,11.79,1295499600,163055
754398848.0,11.7987,11.9204,11.6686,11.96,11.6654,1295586000,146427
574682192.0,11.9076,11.6739,12.0518,12.0518,11.6686,1295845200,112438
546858200.0,12.102,12.0118,12.1929,12.1943,11.9489,1295931600,110979
506757916.0,12.294,12.2486,12.2804,12.3429,12.1964,1296018000,100350
285023844.0,12.2762,12.2779,12.2575,12.3105,12.244,1296104400,57050
592056584.0,12.0625,12.2918,12.0036,12.3,11.9117,1296190800,130797
377246408.0,12.0625,11.9929,12.1186,12.1443,11.9393,1296450000,73747
426626172.0,12.2954,12.1893,12.3225,12.3446,12.1779,1296536400,84332
257387228.0,12.2977,12.3018,12.2971,12.3304,12.2696,1296622800,54536
393796592.0,12.2208,12.2786,12.2657,12.2943,12.0911,1296709200,81220
321838300.0,12.3448,12.2729,12.375,12.3821,12.2682,1296795600,66370
485016840.0,12.5515,12.4246,12.5671,12.6161,12.4157,1297054800,88101
381014228.0,12.6632,12.6314,12.6857,12.6971,12.5768,1297141200,76402
482716920.0,12.7668,12.6854,12.7914,12.8214,12.6739,1297227600,98067
928549440.0,12.7053,12.7639,12.6621,12.8571,12.4286,1297314000,199968
367571792.0,12.7316,12.6697,12.7446,12.7786,12.6264,1297400400,76742
310411164.0,12.816,12.7425,12.8279,12.8386,12.7396,1297659600,62500
284173764.0,12.8222,12.8282,12.8536,12.8561,12.7696,1297746000,58979
481155332.0,12.9592,12.8857,12.9689,13.0321,12.875,1297832400,103676
530568136.0,12.7995,12.7589,12.7964,12.8668,12.7329,1297918800,117563
816046896.0,12.6165,12.8111,12.52,12.8393,12.4829,1298005200,161539
872532444.0,12.1811,12.2196,12.0932,12.3357,12.0614,1298350800,182239
671851768.0,12.2004,12.0989,12.2364,12.3086,12.0932,1298437200,142728
499898056.0,12.2124,12.2864,12.2457,12.3268,12.0846,1298523600,108662
380001132.0,12.3949,12.3307,12.4343,12.4439,12.3143,1298610000,83472
403073916.0,12.6099,12.5443,12.6146,12.6804,12.54,1298869200,80638
456128652.0,12.5301,12.6954,12.4754,12.7043,12.4172,1298955600,91987
602588756.0,12.562,12.4986,12.5757,12.6554,12.4429,1299042000,128828
500036656.0,12.7944,12.7568,12.8414,12.8496,12.7114,1299128400,108430
453257532.0,12.824,12.8596,12.8571,12.8675,12.7768,1299214800,94735
546115276.0,12.6909,12.9071,12.6914,12.9168,12.5468,1299474000,118817
356315820.0,12.7056,12.6754,12.7057,12.7643,12.5804,1299560400,77114
453396132.0,12.5875,12.6675,12.5882,12.67,12.5214,1299646800,88182
507888220.0,12.3841,12.4686,12.3811,12.4918,12.3179,1299733200,112909
470791664.0,12.4949,12.3332,12.5711,12.5829,12.3214,1299819600,104378
436454760.0,12.6328,12.6136,12.6271,12.7316,12.5468,1300075200,93655
721077336.0,12.3025,12.2179,12.3368,12.4229,12.1464,1300161600,158279
1162008904.0,11.9506,12.2143,11.7861,12.25,11.6521,1300248000,253724
659398908.0,12.0394,12.0296,11.9514,12.1289,11.9364,1300334400,146291
753210416.0,11.892,12.0404,11.8096,12.0786,11.7857,1300420800,145927
409390240.0,12.0797,11.9996,12.1179,12.1336,11.9736,1300680000,87977
326232648.0,12.1767,12.2343,12.1857,12.2364,12.1121,1300766400,69707
372993992.0,12.0827,12.1171,12.1139,12.1507,11.9982,1300852800,80538
404710880.0,12.2468,12.2089,12.3204,12.3571,12.1021,1300939200,87536
449088584.0,12.5113,12.4311,12.555,12.5736,12.3936,1301025600,95859
309349628.0,12.5961,12.6125,12.5157,12.6543,12.5157,1301284800,65603
352899820.0,12.4677,12.4164,12.5343,12.5343,12.3593,1301371200,74997
329405076.0,12.4578,12.5229,12.4511,12.5314,12.4086,1301457600,71815
274368024.0,12.4429,12.37,12.4467,12.4929,12.3593,1301544000,56956
418661600.0,12.3973,12.5396,12.3057,12.5567,12.2607,1301630400,88719
460076568.0,12.1758,12.2968,12.1854,12.3071,12.0857,1301889600,92909
482464276.0,12.1146,12.0354,12.1032,12.2232,12.0,1301976000,102092
402538724.0,12.1327,12.1864,12.0729,12.2821,12.0407,1302062400,83106
373152080.0,12.0735,12.075,12.0743,12.1582,12.0011,1302148800,84347
377533268.0,12.0142,12.14,11.9664,12.1482,11.9268,1302235200,81264
398986728.0,11.8492,11.9307,11.8143,11.9882,11.7864,1302494400,84092
426508320.0,11.8517,11.8032,11.8714,11.9189,11.7929,1302580800,94633
346167052.0,11.9356,11.965,12.0046,12.005,11.8757,1302667200,77219
301989604.0,11.9061,11.9571,11.8721,12.0,11.8593,1302753600,71332
453832988.0,11.7889,11.9036,11.695,11.9157,11.6714,1302840000,94296
609897708.0,11.6007,11.6464,11.8518,11.8654,11.4343,1303099200,137959
419147652.0,11.9552,11.8964,12.0664,12.0707,11.8661,1303185600,94033
698550244.0,12.338,12.2682,12.2289,12.3482,12.1964,1303272000,148914
753798472.0,12.5738,12.6786,12.5249,12.6832,12.4471,1303358400,160347
266545160.0,12.5848,12.5121,12.6075,12.6339,12.5107,1303704000,56525
337602580.0,12.5527,12.6293,12.515,12.6782,12.4768,1303790400,68553
356208748.0,12.488,12.58,12.5054,12.5839,12.3964,1303876800,75859
361188492.0,12.4008,12.3639,12.3839,12.4911,12.34,1303963200,74728
1005363716.0,12.4957,12.385,12.5046,12.6411,12.3809,1304049600,120383
442712984.0,12.4242,12.4907,12.3671,12.5168,12.3393,1304308800,91144
313560996.0,12.4293,12.4282,12.4357,12.4961,12.3436,1304395200,67940
389248916.0,12.4774,12.4379,12.4846,12.5654,12.3886,1304481600,82184
336261408.0,12.4532,12.4429,12.3839,12.5339,12.3589,1304568000,73501
280245140.0,12.4379,12.4889,12.3807,12.5,12.3646,1304654400,61062
204752604.0,12.4243,12.4236,12.4143,12.4714,12.376,1304913600,45938
282087876.0,12.4276,12.4604,12.4804,12.4889,12.3807,1305000000,59783
336069132.0,12.414,12.465,12.4011,12.5,12.33,1305086400,72786
320958372.0,12.3219,12.3614,12.3775,12.3971,12.2239,1305172800,66689
326191824.0,12.2468,12.345,12.1607,12.3661,12.1554,1305259200,74373
450137576.0,12.0131,12.1143,11.9036,12.1864,11.8786,1305518400,97260
452782316.0,11.8964,11.8571,12.005,12.005,11.8118,1305604800,97747
334773068.0,12.1155,12.0168,12.1382,12.1804,12.0,1305691200,69503
261165240.0,12.1664,12.2171,12.1618,12.2291,12.0954,1305777600,56668
338190832.0,12.0617,12.1271,11.9721,12.1768,11.965,1305864000,71422
382508868.0,11.8825,11.7846,11.9429,11.9993,11.765,1306123200,84521
322082600.0,11.9,11.9821,11.8639,11.9964,11.8336,1306209600,68578
294199332.0,11.9994,11.9082,12.0279,12.0914,11.8875,1306296000,60929
222695004.0,11.9806,11.9989,11.9643,12.0318,11.9441,1306382400,50215
203651588.0,12.0096,11.9571,12.0504,12.0582,11.9396,1306468800,45578
417736536.0,12.3039,12.1821,12.4225,12.4225,12.1786,1306814400,82858
554682408.0,12.4449,12.4596,12.3396,12.5761,12.3089,1306900800,114027
338884448.0,12.3713,12.375,12.3608,12.4279,12.2964,1306987200,71755
313443060.0,12.2764,12.2564,12.2657,12.3332,12.2146,1307073600,68317
461927508.0,12.2223,12.3464,12.0729,12.3946,12.0646,1307332800,100807
529972240.0,11.9365,12.0775,11.8586,12.0793,11.8536,1307419200,109597
333886308.0,11.8775,11.8493,11.8657,11.9571,11.8089,1307505600,71853
275364796.0,11.8581,11.9018,11.8389,11.9168,11.8125,1307592000,60682
434103600.0,11.7184,11.8054,11.6393,11.845,11.6254,1307678400,92091
329652792.0,11.67,11.6857,11.6643,11.7254,11.6096,1307937600,70573
334567604.0,11.8438,11.7857,11.8729,11.9018,11.7611,1308024000,69930
399400904.0,11.689,11.7768,11.6696,11.7964,11.6029,1308110400,86377
509921916.0,11.5838,11.675,11.6129,11.7386,11.3689,1308196800,110851
615490596.0,11.5252,11.7496,11.4379,11.7589,11.4057,1308283200,117293
639698696.0,11.2364,11.3341,11.2614,11.3464,11.0893,1308542400,135843
493374056.0,11.5072,11.31,11.6179,11.6357,11.2571,1308628800,107470
390567744.0,11.6432,11.6129,11.5218,11.7464,11.5136,1308715200,86495
559757016.0,11.6279,11.3907,11.8296,11.8461,11.3614,1308801600,120873
439921552.0,11.7301,11.8346,11.6554,11.8982,11.6104,1308888000,91614
339959732.0,11.8402,11.6996,11.8586,11.925,11.6875,1309147200,68514
294299628.0,11.9719,11.9161,11.9736,12.025,11.9086,1309233600,63191
352716280.0,11.9307,12.0014,11.93,12.0132,11.8529,1309320000,78249
323229564.0,11.9642,11.9536,11.9882,12.0046,11.8871,1309406400,68132
435297408.0,12.1444,11.9982,12.2593,12.2679,11.9357,1309492800,91467
355274472.0,12.4272,12.25,12.4796,12.4939,12.2321,1309838400,73844
444624964.0,12.5322,12.4625,12.5629,12.6464,12.3825,1309924800,97036
399661276.0,12.738,12.6668,12.7571,12.7857,12.6429,1310011200,83401
489926556.0,12.7835,12.6193,12.8468,12.8571,12.5786,1310097600,108060
442855896.0,12.7054,12.7264,12.6429,12.8489,12.6007,1310356800,97746
451606764.0,12.6488,12.6261,12.6339,12.7743,12.4507,1310443200,100065
391638072.0,12.8064,12.7975,12.7864,12.8571,12.7279,1310529600,84115
430532620.0,12.8292,12.8932,12.7775,12.9146,12.7264,1310616000,96491
484465352.0,12.915,12.8989,13.0329,13.0357,12.8275,1310702400,103324
572630492.0,13.2106,13.0511,13.35,13.3804,13.0457,1310961600,123236
819145376.0,13.5626,13.5,13.4589,13.5232,13.3329,1311048000,173102
941271240.0,13.9121,14.1471,13.8179,14.1525,13.7857,1311134400,205283
526516144.0,13.8337,13.8196,13.8318,13.9307,13.7107,1311220800,110293
516727540.0,13.9924,13.8686,14.0464,14.1089,13.8482,1311307200,113777
589798776.0,14.1754,13.9411,14.2321,14.2857,13.915,1311566400,125723
476580104.0,14.3848,14.2857,14.4075,14.4464,14.2743,1311652800,99580
659321880.0,14.1366,14.3068,14.0211,14.38,14.0054,1311739200,141257
594024368.0,14.0425,13.9864,13.9936,14.1782,13.8618,1311825600,124754
632583560.0,13.9679,13.8443,13.9457,14.1125,13.7143,1311912000,139093
612828048.0,14.1219,14.2064,14.1696,14.2679,14.0132,1312171200,132067
639539040.0,14.0482,14.2018,13.8896,14.2107,13.8696,1312257600,140479
732503184.0,13.907,13.9636,14.0204,14.0554,13.6514,1312344000,163844
871405696.0,13.7293,13.9075,13.4775,13.9757,13.4768,1312430400,194643
1204382760.0,13.3698,13.5871,13.3436,13.6964,12.9489,1312516800,260524
1143779616.0,12.8964,12.9175,12.6146,13.1346,12.6079,1312776000,247335
1082568396.0,13.0372,12.9036,13.3575,13.3789,12.6786,1312862400,240080
878649184.0,13.1544,13.2554,12.9889,13.3804,12.9464,1312948800,195808
741964440.0,13.2704,13.2329,13.3464,13.4089,13.0257,1313035200,160215
528973620.0,13.4729,13.5025,13.4639,13.5586,13.3654,1313121600,117656
460541872.0,13.6663,13.5582,13.6932,13.7489,13.5032,1313380800,102698
498888488.0,13.5804,13.6257,13.5886,13.6918,13.4307,1313467200,108020
442059772.0,13.6046,13.6539,13.5871,13.7329,13.5,1313553600,96463
851433156.0,13.0998,13.2443,13.0732,13.3089,12.9061,1313640000,189606
775739384.0,12.9098,12.9346,12.7154,13.1071,12.7143,1313726400,166121
535304840.0,12.8209,13.0182,12.73,13.0314,12.6818,1313985600,118982
656834304.0,13.0957,12.8679,13.3429,13.3443,12.75,1314072000,147586
626267628.0,13.3376,13.3382,13.435,13.5343,13.2357,1314158400,137644
871300304.0,13.2508,13.0386,13.3471,13.4089,13.0357,1314244800,190529
641475044.0,13.5588,13.2561,13.6993,13.7071,13.2429,1314331200,141190
405252596.0,13.9253,13.8636,13.9275,13.9821,13.8571,1314590400,88068
417921056.0,13.9025,13.8661,13.9282,13.9943,13.7932,1314676800,96977
522755576.0,13.8009,13.9489,13.7439,14.0029,13.6379,1314763200,111331
343719012.0,13.7079,13.7793,13.6082,13.8336,13.5971,1314849600,78643
439166056.0,13.388,13.3836,13.3589,13.5,13.2796,1314936000,98792
509696516.0,13.3525,13.1204,13.5621,13.5832,13.0886,1315281600,106841
350575176.0,13.7098,13.77,13.7118,13.7714,13.6429,1315368000,74861
416157840.0,13.7627,13.6571,13.7193,13.8789,13.6539,1315454400,91955
565077632.0,13.5716,13.7118,13.4814,13.7857,13.3936,1315540800,134847
467831952.0,13.4402,13.3214,13.5693,13.6029,13.2821,1315800000,108921
440737948.0,13.6975,13.6479,13.7364,13.7932,13.5804,1315886400,101965
534723392.0,13.9102,13.8221,13.9036,14.0075,13.7771,1315972800,118642
417818324.0,14.0086,13.9796,14.0343,14.0593,13.925,1316059200,91168
691488644.0,14.2411,14.1264,14.3036,14.3037,14.1082,1316145600,121552
823859120.0,14.5141,14.1786,14.7011,14.7582,14.1144,1316404800,179599
775749156.0,14.9216,14.8304,14.7661,15.1021,14.6854,1316491200,164306
605975020.0,14.9251,14.9871,14.7193,15.0568,14.7143,1316577600,129819
968480548.0,14.3926,14.3225,14.3507,14.6364,14.1679,1316664000,208998
546474040.0,14.4374,14.2957,14.4393,14.5264,14.2804,1316750400,118707
812875448.0,14.2042,14.2807,14.3989,14.4279,13.975,1317009600,165119
632491888.0,14.4502,14.5975,14.2593,14.6161,14.2164,1317096000,138171
429852724.0,14.3044,14.2925,14.1789,14.4193,14.1611,1317182400,94347
651364588.0,14.0176,14.3543,13.9489,14.3646,13.7932,1317268800,140027
548236892.0,13.751,13.8257,13.6186,13.8889,13.6136,1317355200,118756
669076044.0,13.4849,13.5846,13.3786,13.6657,13.3275,1317614400,143439
1233665888.0,13.1657,13.3775,13.3036,13.6357,12.6514,1317700800,266165
786458232.0,13.2792,13.1379,13.5089,13.565,12.8679,1317787200,171545
812580216.0,13.4957,13.3332,13.4775,13.7421,13.2787,1317873600,179217
535431008.0,13.2958,13.4207,13.2071,13.4907,13.1603,1317960000,122020
442513148.0,13.7009,13.5389,13.8861,13.8861,13.5075,1318219200,94742
605672060.0,14.2416,14.0204,14.2961,14.3993,13.9821,1318305600,132807
616890288.0,14.4849,14.5479,14.3639,14.6161,14.2907,1318392000,132379
426183100.0,14.5074,14.4636,14.5868,14.5868,14.3875,1318478400,87027
573366920.0,14.9395,14.8868,15.0714,15.0714,14.8311,1318564800,119131
686042784.0,15.0466,15.0621,14.9996,15.2393,14.855,1318824000,141407
881600384.0,14.8456,15.0629,15.08,15.1717,14.8568,1318910400,187804
1103992372.0,14.3718,14.3339,14.2364,14.5864,14.2071,1318996800,240225
549529176.0,14.1662,14.2857,14.1182,14.2982,14.0789,1319083200,117207
621223400.0,14.1032,14.2179,14.0311,14.255,13.9554,1319169600,126926
502356176.0,14.394,14.1493,14.4918,14.5179,14.1214,1319428800,102793
430600800.0,14.3166,14.4654,14.2061,14.5196,14.1921,1319515200,92589
456299928.0,14.2395,14.3486,14.3071,14.3768,14.0411,1319601600,92611
494849320.0,14.4881,14.5557,14.4532,14.6071,14.3532,1319688000,103544
322838992.0,14.4446,14.3929,14.4625,14.5125,14.3754,1319774400,65572
385625212.0,14.4961,14.3721,14.4564,14.6189,14.3232,1320033600,79929
531781908.0,14.1771,14.1932,14.1611,14.2679,14.0436,1320120000,118170
328254668.0,14.1927,14.2889,14.1932,14.3014,14.1111,1320206400,68667
441524300.0,14.2716,14.2525,14.3954,14.4071,14.12,1320292800,93417
302227968.0,14.318,14.3582,14.2943,14.4086,14.2557,1320379200,63172
270274396.0,14.2199,14.2825,14.2761,14.2857,14.1475,1320642000,60582
400439368.0,14.4689,14.3646,14.5082,14.5714,14.3414,1320728400,83791
558683720.0,14.1843,14.1775,14.1171,14.3175,14.0796,1320814800,121459
744972676.0,13.8031,14.1796,13.7579,14.1861,13.6482,1320901200,163268
653784068.0,13.7199,13.8075,13.7364,13.8821,13.5807,1320987600,136391
433056428.0,13.6017,13.6971,13.545,13.7589,13.5071,1321246800,87326
430979248.0,13.7764,13.6,13.8868,13.9107,13.5518,1321333200,91171
349208048.0,13.8455,13.9018,13.7418,13.9693,13.7257,1321419600,72213
480120592.0,13.5416,13.7136,13.4789,13.735,13.4107,1321506000,102549
372075060.0,13.4685,13.5329,13.3907,13.5711,13.3886,1321592400,77316
448202356.0,13.1541,13.2286,13.1789,13.2743,13.0682,1321851600,96289
409297364.0,13.379,13.2507,13.4468,13.4975,13.2479,1321938000,87363
428638000.0,13.2004,13.3754,13.1068,13.4229,13.1029,1322024400,91933
254759204.0,13.0938,13.1579,12.9846,13.2554,12.9757,1322197200,49734
346643416.0,13.3614,13.2982,13.4329,13.4543,13.2261,1322456400,68534
376031432.0,13.3677,13.4229,13.3286,13.5296,13.2214,1322542800,82736
406038808.0,13.5813,13.6175,13.65,13.6527,13.5107,1322629200,80067
387179352.0,13.786,13.6621,13.8546,13.8929,13.5982,1322715600,83610
379270360.0,13.9625,13.9225,13.9179,14.0582,13.8779,1322802000,78492
357368508.0,14.0706,14.0532,14.0361,14.1575,13.9424,1323061200,77279
283804052.0,13.992,14.0182,13.9625,14.0939,13.9064,1323147600,61709
304719716.0,13.8767,13.9261,13.8961,13.9621,13.8129,1323234000,64345
376356204.0,14.0394,13.9804,13.9521,14.125,13.9368,1323320400,88113
297131940.0,14.0324,14.0304,14.0579,14.0729,13.9654,1323406800,65495
301065464.0,13.9795,13.9886,13.9943,14.0679,13.9089,1323666000,64118
339136812.0,13.9959,14.0357,13.8861,14.1214,13.825,1323752400,73155
407154720.0,13.6157,13.8107,13.5782,13.835,13.4886,1323838800,88216
256448500.0,13.5793,13.6904,13.5336,13.705,13.5111,1323925200,56625
421572004.0,13.6117,13.5843,13.6079,13.7196,13.5561,1324011600,68320
